promo_id,article_no,store_id,start_date,end_date,offer_type,discount_pct,promo_channel,has_endcap,on_promo_bay,brand,category,sub_category
CGEDBT,200006,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
8BZ9T3,200007,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
0B69C4,200008,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
5RY27V,200009,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
MVWJMV,200010,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
06DDG6,200011,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
80IUGA,200012,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHIBrand02C,Snacks,Chips
4FEGYY,200073,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
J5N860,200074,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
ATH9KP,200075,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
6ASSSU,200076,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
LJAF4W,200077,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
NSMW5G,200078,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,True,BISBrand02B,Snacks,Biscuits
YRW6OW,200067,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,BISBrand01B,Snacks,Biscuits
H8VLIG,200068,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,BISBrand01B,Snacks,Biscuits
7R2FMF,200069,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,BISBrand01B,Snacks,Biscuits
P5MD3E,200070,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,BISBrand01B,Snacks,Biscuits
XU7FKC,200071,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,BISBrand01B,Snacks,Biscuits
781HFL,200072,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,BISBrand01B,Snacks,Biscuits
1ZOPQZ,200148,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,NUTBrand01N,Snacks,Nuts
FO30X8,200149,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,NUTBrand01N,Snacks,Nuts
BNMJSX,200150,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,NUTBrand01N,Snacks,Nuts
TDHDX1,200151,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,NUTBrand01N,Snacks,Nuts
BJT4ZF,200161,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,NUTBrand04N,Snacks,Nuts
3D4D32,200162,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,NUTBrand04N,Snacks,Nuts
NKX5ZT,200163,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,NUTBrand04N,Snacks,Nuts
5TT9KA,200164,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,NUTBrand04N,Snacks,Nuts
1DLUCL,200201,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CHOBrand06C,Confectionery,Chocolate
LE4A2G,200202,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CHOBrand06C,Confectionery,Chocolate
76RWR3,200203,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CHOBrand06C,Confectionery,Chocolate
S18WK5,200204,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CHOBrand06C,Confectionery,Chocolate
01EPEK,200205,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CHOBrand06C,Confectionery,Chocolate
GVZPFC,200206,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CHOBrand06C,Confectionery,Chocolate
GLCKWT,200195,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHOBrand05C,Confectionery,Chocolate
2E077U,200196,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHOBrand05C,Confectionery,Chocolate
55D5Q3,200197,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHOBrand05C,Confectionery,Chocolate
OV9JYD,200198,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHOBrand05C,Confectionery,Chocolate
FZDTC5,200199,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHOBrand05C,Confectionery,Chocolate
PAYGAA,200200,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHOBrand05C,Confectionery,Chocolate
70TGO5,200245,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
AWLGIT,200246,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
IZ7TFP,200247,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
3G21CQ,200248,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
TP3174,200249,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
GU65S6,200250,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
Y5H3O0,200251,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand03L,Confectionery,Lollies
SW5861,200232,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
1GQIT8,200233,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
D9GX2H,200234,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
IVDTS8,200235,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
MG00CR,200236,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
Z17A8R,200237,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
NXPWNU,200238,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LOLBrand01L,Confectionery,Lollies
A6TDXJ,200304,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
1WQQOQ,200305,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
SD8P4X,200306,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
TKXGY9,200307,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
3FON8O,200308,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
NG5UDL,200309,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
HWV6FL,200310,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
VYWAPK,200323,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
E5AJR1,200324,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
OV9CPW,200325,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
RUTVLY,200326,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
JMWUOC,200327,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
S224EQ,200328,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
KQ7MOU,200329,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
3DN1TJ,200330,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
L2FX35,200331,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
LG49FF,200332,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
QOKVC4,200333,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
GTJS1A,200334,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand01J,Beverages,Juice
5UGXBR,200335,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
YTIVR4,200336,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
0DM9IF,200337,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
826BHY,200338,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
Z1OV5V,200339,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
XA8MKU,200340,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,JUIBrand02J,Beverages,Juice
1GPT49,200401,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,YOGBrand04Y,Dairy,Yoghurt
PUSRZA,200402,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,YOGBrand04Y,Dairy,Yoghurt
EQOXBE,200403,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,YOGBrand04Y,Dairy,Yoghurt
1P5EI7,200404,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,YOGBrand04Y,Dairy,Yoghurt
K8EVBR,200405,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,YOGBrand04Y,Dairy,Yoghurt
X8U73N,200406,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
KBF2E6,200407,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
WPRLPG,200408,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
7GVLHW,200409,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,YOGBrand05Y,Dairy,Yoghurt
XPBRRN,200425,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand04C,Dairy,Cheese
TYLVVL,200426,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand04C,Dairy,Cheese
D3IIA3,200427,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand04C,Dairy,Cheese
8K0HF3,200428,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
6C0OX8,200429,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
7CZR7X,200430,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
WQF1TT,200431,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,CHEBrand05C,Dairy,Cheese
IMLYTG,200446,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
VKYMZL,200447,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
O9LNDC,200448,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
MB4BLD,200439,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
QLQ1WM,200440,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
FPT00E,200441,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
2QMK3U,200442,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
HK6HMR,200531,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOABrand04S,Toiletries,Soaps
TIEHC2,200532,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOABrand04S,Toiletries,Soaps
YIX79P,200533,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,SOABrand04S,Toiletries,Soaps
BRTG6C,200525,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,SOABrand02S,Toiletries,Soaps
2RRA3P,200526,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,SOABrand02S,Toiletries,Soaps
LCGQLL,200527,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,SOABrand02S,Toiletries,Soaps
X70R3S,200537,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,TOOBrand02T,Toiletries,Toothpaste
DUDPRK,200538,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,TOOBrand02T,Toiletries,Toothpaste
5R0PNF,200539,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,TOOBrand02T,Toiletries,Toothpaste
3VCLHO,200543,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,TOOBrand04T,Toiletries,Toothpaste
VU5WP8,200544,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,TOOBrand04T,Toiletries,Toothpaste
MVU2YE,200545,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,TOOBrand04T,Toiletries,Toothpaste
TTRUTI,200556,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
7ZFZTO,200557,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
S6GKJ7,200558,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
1K16Y0,200559,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,DEOBrand03D,Toiletries,Deodorant
UPU536,200552,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
LZMS80,200553,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
4BFPV0,200554,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
V6443K,200555,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
TX6QCA,200584,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
LUK873,200585,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
22HR5S,200586,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
OSC0WH,200587,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
S14ECI,200573,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand02W,Toiletries,Body Wash
9RTJ6U,200574,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand02W,Toiletries,Body Wash
5A2X54,200575,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand02W,Toiletries,Body Wash
U44QUN,200576,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,BODBrand02W,Toiletries,Body Wash
F57VH2,200612,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,HANBrand06W,Toiletries,Hand Wash
D3LS11,200613,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,HANBrand06W,Toiletries,Hand Wash
Q01YHY,200614,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,HANBrand06W,Toiletries,Hand Wash
A0EIVA,200598,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,HANBrand02W,Toiletries,Hand Wash
8T49LX,200599,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,HANBrand02W,Toiletries,Hand Wash
LE0BCT,200600,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,HANBrand02W,Toiletries,Hand Wash
324ZBL,200601,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,HANBrand02W,Toiletries,Hand Wash
5KZHCM,200615,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
Z2RNO6,200616,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
CYSVUH,200617,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
IWZWT9,200618,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
94PN8Q,200630,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
IX43IR,200631,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
GM5DKO,200632,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
YBESIR,200633,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
Q4TP1N,200645,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand04T,Cleaning,Dishwashing tablet
A6KSNJ,200646,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand04T,Cleaning,Dishwashing tablet
CZOBD9,200647,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,DISBrand04T,Cleaning,Dishwashing tablet
Q8WHT3,200634,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand01T,Cleaning,Dishwashing tablet
7OJ98B,200635,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand01T,Cleaning,Dishwashing tablet
YTE9AF,200636,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,DISBrand01T,Cleaning,Dishwashing tablet
PP7SDW,200670,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
YQTUV2,200671,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
7UUBRJ,200672,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
174WYA,200673,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,LAUBrand05D,Cleaning,Laundry detergent
GS1KWQ,200674,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LAUBrand06D,Cleaning,Laundry detergent
JL8EZ3,200675,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LAUBrand06D,Cleaning,Laundry detergent
1T6ERQ,200676,S001,2024-10-09,2024-10-15,Half Price,50.0,Catalog,True,True,LAUBrand06D,Cleaning,Laundry detergent
5A8389,200714,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
214311,200715,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
BKHSSC,200716,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
RTP08I,200717,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
IO1Q3D,200718,S001,2024-10-09,2024-10-15,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
ZVWE8G,200729,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
358GEE,200730,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
JGBJXG,200731,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
56W0MQ,200732,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
A1CCYY,200733,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
4JUFN2,200734,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,CERBrand10C,Breakfast,Cereals
4XCRWD,200748,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
WF1TQV,200749,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
0R095U,200750,S001,2024-10-09,2024-10-15,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
HGCRKF,200751,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
KJ6XHP,200752,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
D3BGNP,200753,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
YHRFOZ,200754,S001,2024-10-09,2024-10-15,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
G7FBV2,200040,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
I6OEUH,200041,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
8VAQVB,200042,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
DIM28A,200043,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
QWD1BQ,200044,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
FDTNBS,200045,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
5XRGA3,200046,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
L71029,200000,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
DG38RA,200001,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
JIB931,200002,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
K26GFX,200003,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
AMHV1F,200004,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
070VK3,200005,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,CHIBrand01C,Snacks,Chips
2RGWHG,200107,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,BISBrand07B,Snacks,Biscuits
XMD7QC,200108,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,BISBrand07B,Snacks,Biscuits
Q3ZA8E,200109,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,BISBrand07B,Snacks,Biscuits
83MTEB,200110,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,BISBrand07B,Snacks,Biscuits
DUD8T7,200111,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,BISBrand07B,Snacks,Biscuits
D2TO1K,200112,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,BISBrand07B,Snacks,Biscuits
VTORP5,200100,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
9YEQ96,200101,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
SJQA0P,200102,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
X99DBK,200103,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
4EPBO0,200104,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
1717HV,200105,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
0EHLIT,200106,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,True,BISBrand06B,Snacks,Biscuits
SJ8BFI,200156,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
8OJGZA,200157,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
CF0R7F,200158,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
A6AHHC,200159,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
ASIKZO,200160,S001,2024-10-16,2024-10-22,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
IEASU2,200152,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
9EE2A8,200153,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
4N1W3E,200154,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
R70UT1,200155,S001,2024-10-16,2024-10-22,40% Off,40.0,Catalog,True,True,NUTBrand02N,Snacks,Nuts
00WNT0,200213,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHOBrand08C,Confectionery,Chocolate
K9875T,200214,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHOBrand08C,Confectionery,Chocolate
RJIB73,200215,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHOBrand08C,Confectionery,Chocolate
9SYIED,200216,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHOBrand08C,Confectionery,Chocolate
48CD5L,200217,S001,2024-10-16,2024-10-22,30% Off,30.0,Catalog,False,False,CHOBrand08C,Confectionery,Chocolate
